Time,id,Lat,Lon,Alt,Num_Of_Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
Sun Nov 05 22:05:59 GMT+02:00 2017,PRO6,32.10114,35.2068633333333,261.5,5,BEZEQINT-A259,14:ae:db:a1:a2:5d,11,-78,HOTBOX-B5A0,00:78:9e:fa:34:51,1,-80,sosenko,f4:f2:6d:de:54:58,6,-83,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-86,Pelephone,42503_6701_4464103,0,-97,
Sun Nov 05 22:07:37 GMT+02:00 2017,PRO6,32.1034766666667,35.208045,-121.6,10,BEZEQINT-A259,14:ae:db:a1:a2:5d,11,-63,HOTBOX-B5A0,00:78:9e:fa:34:51,1,-73,sosenko,f4:f2:6d:de:54:58,6,-83,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-83,sosenko,f4:f2:6d:5e:99:d6,6,-87,Bezeq Free MA028E,72:fc:af:91:25:42,6,-92,ManchesterFans,e8:fc:af:91:25:41,6,-93,Dave.da.man_2.4,e8:fc:af:92:9c:de,1,-94,Bezeq Free,5a:fc:af:92:9c:df,1,-94,Pelephone,42503_6701_4464103,0,-97,
Sun Nov 05 22:08:51 GMT+02:00 2017,PRO6,32.1012716666667,35.2066783333333,252.0,10,BEZEQINT-A259,14:ae:db:a1:a2:5d,11,-66,HOTBOX-B5A0,00:78:9e:fa:34:51,1,-72,sosenko,f4:f2:6d:de:54:58,6,-75,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-80,sosenko,f4:f2:6d:5e:99:d6,6,-87,Bezeq Free MA028E,72:fc:af:91:25:42,6,-92,ManchesterFans,e8:fc:af:91:25:41,6,-93,Dave.da.man_2.4,e8:fc:af:92:9c:de,1,-94,Bezeq Free,5a:fc:af:92:9c:df,1,-94,mayareutgili,a0:4f:d4:3c:5a:31,11,-94,
Sun Nov 05 22:29:54 GMT+02:00 2017,PRO6,32.1005733333333,35.2054833333333,735.7,4,BEZEQINT-A259,14:ae:db:a1:a2:5d,11,-63,sosenko,f4:f2:6d:de:54:58,6,-73,HOTBOX-B5A0,00:78:9e:fa:34:51,1,-76,Pelephone,42503_6701_4464095,0,-91,
Sun Nov 05 22:30:04 GMT+02:00 2017,PRO6,32.1004733333333,35.2054816666667,733.1,7,BEZEQINT-A259,14:ae:db:a1:a2:5d,11,-51,sosenko,f4:f2:6d:de:54:58,6,-68,sosenko,f4:f2:6d:5e:99:d6,6,-74,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-79,Pelephone,42503_6701_4464095,0,-85,Bezeq Free MA028E,72:fc:af:91:25:42,6,-86,mayareutgili,a0:4f:d4:3c:5a:31,11,-93,
Sun Nov 05 22:52:29 GMT+02:00 2017,PRO6,32.100535,35.205365,703.0,2,ManchesterFans,e8:fc:af:91:25:41,6,-80,mayareutgili,a0:4f:d4:3c:5a:31,11,-89,
Sun Nov 05 22:52:44 GMT+02:00 2017,PRO6,32.1005416666667,35.2053216666667,703.2,1,Home,14:ae:db:58:f0:6d,1,-93,
Sun Nov 05 22:53:29 GMT+02:00 2017,PRO6,32.10046,35.20497,706.4,2,BezeqFree,14:af:db:3c:df:62,2,-93,wolicki,a0:ab:1b:5e:ac:66,5,-94,
Sun Nov 05 22:53:44 GMT+02:00 2017,PRO6,32.1004466666667,35.2049933333333,707.1,1,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-74,
Sun Nov 05 23:12:22 GMT+02:00 2017,PRO6,32.100325,35.2052666666667,710.7,1,Pelephone,42503_6791_2105346,0,-113,
Sun Nov 05 23:21:31 GMT+02:00 2017,PRO6,32.100515,35.205195,710.3,10,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-67,Dave.da.man_2.4,e8:fc:af:92:9c:de,1,-75,Bezeq Free,5a:fc:af:92:9c:df,1,-75,wolicki,a0:ab:1b:5e:ac:66,5,-79,noa,14:ae:db:c0:4f:25,1,-79,Yos1,c4:12:f5:83:25:09,1,-80,Raul_2.4,10:5a:f7:00:d9:05,1,-85,lior,10:5a:f7:07:f9:32,11,-86,dlink,70:62:b8:c6:d4:a0,4,-86,Segev,84:26:15:eb:e3:c3,6,-89,
Sun Nov 05 23:21:47 GMT+02:00 2017,PRO6,32.1004233333333,35.2051916666667,710.7,10,WLAN_Guest3,d0:0f:d9:5e:d8:e8,3,-83,TP-LINK_Extender_F11269,14:cc:20:f1:12:69,1,-85,Matvey_2.4,c8:be:19:08:9b:21,6,-86,HOTBOX-6D80,e8:d1:1b:73:6d:86,6,-86,WLAN_Guest1,d0:0f:d9:5e:d8:ea,3,-89,yafit&amp;amp;eitan,6c:19:8f:4a:5d:d7,6,-90,one 10000,cc:b2:55:e9:8a:a2,6,-92,BezeqFree,5a:be:f5:3d:f9:df,2,-93,Orna1,e8:74:e6:ff:b5:b1,1,-93,sweethome,14:ae:db:3c:df:62,2,-93,
Sun Nov 05 23:22:01 GMT+02:00 2017,PRO6,32.1004266666667,35.2052416666667,710.0,5,Bezeq Free MA028E,72:fc:af:91:25:42,6,-77,ManchesterFans,e8:fc:af:91:25:41,6,-78,BEZEQINT-A259,14:ae:db:a1:a2:5d,11,-85,mayareutgili,a0:4f:d4:3c:5a:31,11,-90,DIRECT-7F-HP DeskJet 3830 series,94:57:a5:4d:73:54,6,-90,
Sun Nov 05 23:22:16 GMT+02:00 2017,PRO6,32.10043,35.2052483333333,710.0,1,Raul_2.4,10:5a:f7:00:d9:05,1,-79,
Sun Nov 05 23:22:31 GMT+02:00 2017,PRO6,32.10043,35.2052483333333,710.0,3,Raul_2.4,10:5a:f7:00:d9:05,1,-74,Konoplov,f4:f2:6d:89:2d:a0,1,-90,AlexLovesIra,7c:b7:33:2c:d8:e7,6,-93,
Sun Nov 05 23:23:16 GMT+02:00 2017,PRO6,32.100455,35.2047766666667,712.0,7,TP-LINK_Extender_F11269,14:cc:20:f1:12:69,1,-75,Saraa,10:be:f5:3d:f9:de,2,-83,BezeqFree,5a:be:f5:3d:f9:df,2,-85,David_guest,52:8d:78:55:25:ea,1,-85,sweethome,14:ae:db:3c:df:62,2,-86,David_home,90:8d:78:55:25:e9,1,-86,Davis15,d0:0e:d9:5e:bf:67,9,-90,
Sun Nov 05 23:23:32 GMT+02:00 2017,PRO6,32.1006933333333,35.2033416666667,697.7,10,AIR-NET,7c:03:4c:ba:d4:e5,6,-70,itoson,14:ae:db:55:ef:fd,11,-72,HOTBOX-6C94,6c:2e:85:fe:c0:d3,11,-74,martin,6c:b0:ce:39:5a:98,6,-74,TP-LINK_Extender_F11269,14:cc:20:f1:12:69,1,-75,Bezeq_WiFi,c4:12:f5:7f:3e:6a,1,-75,Mirtha,c4:04:15:0f:ab:a3,1,-77,Irina,14:ae:db:b8:b2:15,1,-80,shay,e0:ce:c3:8d:05:e2,11,-82,Saraa,10:be:f5:3d:f9:de,2,-83,
Sun Nov 05 23:23:47 GMT+02:00 2017,PRO6,32.1016983333333,35.2045066666667,686.1,10,shuvikin,90:8d:78:53:8f:5d,11,-68,Pelephone,42503_6701_4464095,0,-69,AIR-NET,7c:03:4c:ba:d4:e5,6,-70,dlink225,a0:ab:1b:56:69:34,5,-71,itoson,14:ae:db:55:ef:fd,11,-72,HOTBOX-6C94,6c:2e:85:fe:c0:d3,11,-74,martin,6c:b0:ce:39:5a:98,6,-74,Bezeq_WiFi,c4:12:f5:7f:3e:6a,1,-75,Mirtha,c4:04:15:0f:ab:a3,1,-77,amagnivim,9c:d6:43:22:6f:38,6,-79,
Sun Nov 05 23:24:01 GMT+02:00 2017,PRO6,32.1018616666667,35.20633,671.9,10,shuvikin,90:8d:78:53:8f:5d,11,-68,dlink225,a0:ab:1b:56:69:34,5,-71,Pelephone,42503_6701_4464095,0,-75,vladimir,00:0e:f4:c1:50:14,11,-76,amagnivim,9c:d6:43:22:6f:38,6,-79,Bezeq Free RA36CA,5a:b0:ce:39:89:e4,11,-82,Sara,6c:19:8f:46:d7:1d,6,-83,amfisa2.4,6c:b0:ce:39:89:e7,11,-84,Barabas,a4:2b:8c:9b:aa:14,1,-84,Hoom_5,80:37:73:d7:ab:3b,60,-85,
Sun Nov 05 23:24:17 GMT+02:00 2017,PRO6,32.1025833333333,35.20748,659.9,10,Pelephone,42503_6701_4464095,0,-71,vladimir,00:0e:f4:c1:50:14,11,-76,Ariel_University,ec:8c:a2:09:03:38,1,-78,Bezeq Free RA36CA,5a:b0:ce:39:89:e4,11,-82,Ariel_University,ec:8c:a2:08:77:48,6,-82,Sara,6c:19:8f:46:d7:1d,6,-83,amfisa2.4,6c:b0:ce:39:89:e7,11,-84,Barabas,a4:2b:8c:9b:aa:14,1,-84,Ariel_University,1c:b9:c4:16:f4:78,1,-84,Hoom_5,80:37:73:d7:ab:3b,60,-85,
Sun Nov 05 23:24:34 GMT+02:00 2017,PRO6,32.103035,35.2048316666667,649.8,10,Pelephone,42503_6701_4464095,0,-67,Ariel_University,ec:8c:a2:09:03:38,1,-72,Roshaket,74:da:38:a6:e0:ea,11,-81,Ariel_University,ec:8c:a2:08:77:48,6,-82,Ariel_University,1c:b9:c4:16:f4:78,1,-84,YanivIsGay,c0:ac:54:f5:ff:4b,11,-85,BEZEQINT-5E39,14:ae:db:4c:5e:3d,6,-85,Yan,00:21:04:4c:2a:a2,6,-86,natali,d0:0f:6d:c0:fe:7f,9,-89,Ariel_University,ec:8c:a2:08:a9:38,6,-89,
Sun Nov 05 23:24:48 GMT+02:00 2017,PRO6,32.10296,35.2021316666667,647.0,10,Pelephone,42503_6701_4464095,0,-67,Ariel_University,ec:8c:a2:09:03:38,1,-72,feder,60:e3:27:6c:8e:04,6,-80,Roshaket,74:da:38:a6:e0:ea,11,-81,Ariel_University,ec:8c:a2:08:77:48,6,-82,Ariel_University,1c:b9:c4:16:f4:78,1,-84,Mock_Home,6c:19:8f:49:bb:f0,6,-86,Ariel_University,e0:10:7f:1e:31:68,6,-86,Dodeles 2.4,10:be:f5:3b:e5:c2,11,-87,Ariel_University,ec:8c:a2:08:a9:38,6,-89,
Sun Nov 05 23:24:52 GMT+02:00 2017,PRO6,32.1027866666667,35.2013783333333,648.8,4,,00:02:6f:8e:64:67,1,-59,Maayan&Lior,14:ae:db:4c:6b:25,6,-82,Ariel_University,24:c9:a1:36:52:18,6,-92,Ariel_University,e0:10:7f:1a:8c:d8,11,-93,
Sun Nov 05 23:26:00 GMT+02:00 2017,PRO6,32.1035533333333,35.189515,638.7,10,,00:02:6f:8e:64:67,1,-59,Pelephone,42503_6701_4464095,0,-67,feder,60:e3:27:6c:8e:04,6,-80,Maayan&Lior,14:ae:db:4c:6b:25,6,-82,Mock_Home,6c:19:8f:49:bb:f0,6,-86,Ariel_University,e0:10:7f:1e:31:68,6,-86,Dodeles 2.4,10:be:f5:3b:e5:c2,11,-87,Ariel_University,8c:0c:90:2f:ca:18,1,-90,cohen,a0:ab:1b:55:50:8a,6,-92,Ariel_University,24:c9:a1:36:52:18,6,-92,
Sun Nov 05 23:27:27 GMT+02:00 2017,PRO6,32.1058766666667,35.1871066666667,656.7,9,Pelephone,42503_6701_4464095,0,-67,harpaz2,00:12:2a:d2:9b:98,1,-78,TheHaim,14:ae:db:52:cd:ed,6,-83,RAM+,14:ae:db:cf:a8:d5,6,-86,HOTBOX-AE1B,b4:ee:b4:ae:ae:21,11,-86,user18,ac:f1:df:9f:5e:99,11,-89,UDIKA,10:be:f5:36:d4:ba,2,-89,Wifi-Repeater,80:3f:5d:96:94:cd,11,-90,Ar1,00:21:27:fb:f6:06,6,-94,
Sun Nov 05 23:27:53 GMT+02:00 2017,PRO6,32.1059083333333,35.1873016666667,656.8,3,user18,ac:f1:df:9f:5e:99,11,-80,mark_bez_2.4,3c:1e:04:05:48:a6,1,-94,bz46543473,14:ae:db:58:9c:45,1,-94,
Sun Nov 05 23:28:23 GMT+02:00 2017,PRO6,32.1056766666667,35.1875466666667,600.2,1,,00:02:6f:b8:c4:1a,11,-97,
Sun Nov 05 23:28:39 GMT+02:00 2017,PRO6,32.1055166666667,35.1877,590.1,3,Ar1,a4:2b:b0:e0:2f:db,6,-79,SHABAT,14:ae:db:a1:62:45,11,-84,Zakin,f4:6b:ef:e0:01:0e,11,-94,
Sun Nov 05 23:28:54 GMT+02:00 2017,PRO6,32.1054516666667,35.1876916666667,587.6,3,Zakin,f4:6b:ef:e0:01:0e,11,-74,BezeqFree,06:ae:db:51:99:45,11,-93,BezeqFree,14:af:db:31:3c:8a,2,-94,
Sun Nov 05 23:29:07 GMT+02:00 2017,PRO6,32.10549,35.1876883333333,588.6,2,Moshe,14:ae:db:51:99:45,11,-59,BezeqFree,06:ae:db:51:99:45,11,-59,
Sun Nov 05 23:29:39 GMT+02:00 2017,PRO6,32.1053366666667,35.1866566666667,574.1,10,GROPPER 2.4 D,f4:f2:6d:9c:85:81,6,-68,GROPPER 2.4 C,14:cc:20:d0:20:ae,1,-74,GROPPER 5 D,f4:f2:6d:9c:85:80,40,-78,Wifi-Repeater,80:3f:5d:96:94:cd,11,-79,GROPPER 5 C,14:cc:20:d0:20:af,36,-80,Moshe,14:ae:db:51:99:45,11,-82,BezeqFree,06:ae:db:51:99:45,11,-82,SHABAT,14:ae:db:a1:62:45,11,-82,mark_bez_2.4,3c:1e:04:05:48:a6,1,-86,Zakin,f4:6b:ef:e0:01:0e,11,-94,
Sun Nov 05 23:29:54 GMT+02:00 2017,PRO6,32.105355,35.1876633333333,589.5,9,GROPPER 2.4 D,f4:f2:6d:9c:85:81,6,-64,GROPPER 5 D,f4:f2:6d:9c:85:80,40,-73,GROPPER 2.4 C,14:cc:20:d0:20:ae,1,-76,Wifi-Repeater,80:3f:5d:96:94:cd,11,-79,Moshe,14:ae:db:51:99:45,11,-82,mark_bez_2.4,3c:1e:04:05:48:a6,1,-83,BezeqFree,06:ae:db:51:99:45,11,-86,SHABAT,14:ae:db:a1:62:45,11,-92,miki,14:ae:db:3c:2a:7d,6,-94,
Sun Nov 05 23:30:20 GMT+02:00 2017,PRO6,32.105315,35.1876616666667,569.8,5,GROPPER 2.4 D,f4:f2:6d:9c:85:81,6,-53,mark_bez_2.4,3c:1e:04:05:48:a6,1,-66,BezeqFree,06:ae:db:51:99:45,11,-75,GROPPER 5 C,14:cc:20:d0:20:af,36,-96,mark_bez_5,3c:1e:04:05:48:a7,48,-98,
Sun Nov 05 23:30:47 GMT+02:00 2017,PRO6,32.10541,35.1869933333333,571.9,2,Moshe,14:ae:db:51:99:45,11,-71,GROPPER 5 C,14:cc:20:d0:20:af,36,-87,
Sun Nov 05 23:31:17 GMT+02:00 2017,PRO6,32.105485,35.1876016666667,571.6,5,GROPPER 2.4 C,14:cc:20:d0:20:ae,1,-60,GROPPER 5 C,14:cc:20:d0:20:af,36,-64,bz46543473,14:ae:db:58:9c:45,1,-77,miki,14:ae:db:3c:2a:7d,6,-83,SHABAT,14:ae:db:a1:62:45,11,-86,
Sun Nov 05 23:31:41 GMT+02:00 2017,PRO6,32.1054766666667,35.1875616666667,571.5,1,GROPPER 2.4 C,14:cc:20:d0:20:ae,1,-49,
Sun Nov 05 23:33:55 GMT+02:00 2017,PRO6,32.1054466666667,35.18758,574.4,1,Ar1,00:21:27:fb:f6:06,6,-89,
Sun Nov 05 23:43:39 GMT+02:00 2017,PRO6,32.1054016666667,35.1875183333333,593.1,2,bz46543473,14:ae:db:58:9c:45,1,-68,Pelephone,42503_6791_2099201,0,-113,
Mon Nov 06 08:41:16 GMT+02:00 2017,PRO6,32.105475,35.187645,579.2,9,Moshe,14:ae:db:51:99:45,11,-52,BezeqFree,06:ae:db:51:99:45,11,-52,Zakin,f4:6b:ef:e0:01:0e,11,-72,bz46543473,14:ae:db:58:9c:45,1,-76,Zakin,f8:ab:05:ef:17:73,11,-82,Pelephone,42503_6701_4465649,0,-91,Virus2.4,14:ae:db:31:3c:8a,2,-92,GROPPER 2.4 D,f4:f2:6d:9c:85:81,6,-93,Wifi-Repeater,80:3f:5d:96:94:cd,11,-94,
Mon Nov 06 08:41:32 GMT+02:00 2017,PRO6,32.1053716666667,35.1877366666667,573.2,3,GROPPER 2.4 C,14:cc:20:d0:20:ae,1,-80,Ar1,a4:2b:b0:e0:2f:db,6,-92,Ar1,00:21:27:fb:f6:06,6,-93,
Mon Nov 06 08:41:38 GMT+02:00 2017,PRO6,32.1047666666667,35.1879916666667,574.3,1,GROPPER 2.4 D,f4:f2:6d:9c:85:81,6,-86,
Mon Nov 06 08:41:41 GMT+02:00 2017,PRO6,32.10523,35.1877416666667,573.8,5,Zakin,f4:6b:ef:e0:01:0e,11,-67,GROPPER 2.4 C,14:cc:20:d0:20:ae,1,-75,Virus2.4,14:ae:db:31:3c:8a,2,-78,BezeqFree,14:af:db:31:3c:8a,2,-78,SHABAT,14:ae:db:a1:62:45,11,-93,
Mon Nov 06 08:41:44 GMT+02:00 2017,PRO6,32.105395,35.1876883333333,573.5,3,Ar1,a4:2b:b0:e0:2f:db,6,-85,Pelephone,42503_6701_4465649,0,-85,Ar1,00:21:27:fb:f6:06,6,-86,
Mon Nov 06 08:41:46 GMT+02:00 2017,PRO6,32.1054266666667,35.1877066666667,573.9,3,Zakin,f4:6b:ef:e0:01:0e,11,-60,Zakin,f8:ab:05:ef:17:73,11,-76,P&V,14:ae:db:31:5d:22,11,-94,
Mon Nov 06 08:41:48 GMT+02:00 2017,PRO6,32.1054433333333,35.1877183333333,574.1,3,Ar1,a4:2b:b0:e0:2f:db,6,-80,SHABAT,14:ae:db:a1:62:45,11,-85,shiteblman,6c:19:8f:4b:1e:1f,6,-94,
Mon Nov 06 08:41:50 GMT+02:00 2017,PRO6,32.10546,35.1877183333333,574.2,2,Wifi-Repeater,80:3f:5d:96:94:cd,11,-85,DAP-1360,10:be:f5:9e:ce:90,5,-94,
Mon Nov 06 08:41:52 GMT+02:00 2017,PRO6,32.1054766666667,35.18772,574.0,2,Ar1,a4:2b:b0:e0:2f:db,6,-72,shiteblman,6c:19:8f:4b:1e:1f,6,-85,
Mon Nov 06 08:41:54 GMT+02:00 2017,PRO6,32.105505,35.18772,574.1,2,Ar1,00:21:27:fb:f6:06,6,-77,SHABAT,14:ae:db:a1:62:45,11,-79,
Mon Nov 06 08:41:56 GMT+02:00 2017,PRO6,32.1055333333333,35.18772,574.2,1,SHABAT,14:ae:db:a1:62:45,11,-74,
Mon Nov 06 08:41:58 GMT+02:00 2017,PRO6,32.1055566666667,35.18772,574.2,1,Ar1,a4:2b:b0:e0:2f:db,6,-60,
Mon Nov 06 08:42:07 GMT+02:00 2017,PRO6,32.10562,35.1877716666667,574.8,3,Wifi-Repeater,80:3f:5d:96:94:cd,11,-74,TheHaim,14:ae:db:52:cd:ed,6,-81,,00:02:6f:b8:c4:1a,11,-94,
Mon Nov 06 08:42:10 GMT+02:00 2017,PRO6,32.1056666666667,35.18776,574.2,5,DAP-1360,10:be:f5:9e:ce:90,5,-80,HP-Print-86-Deskjet 4640 series,fc:15:b4:6a:1d:86,6,-84,UDIKA,10:be:f5:36:d4:ba,2,-87,user18,ac:f1:df:9f:5e:99,11,-90,SHABAT,14:ae:db:a1:62:45,11,-93,
Mon Nov 06 08:42:12 GMT+02:00 2017,PRO6,32.1057066666667,35.1877333333333,574.0,8,TheHaim,14:ae:db:52:cd:ed,6,-73,HOTBOX-AE1B,b4:ee:b4:ae:ae:21,11,-85,RAM+,14:ae:db:cf:a8:d5,6,-86,Bezeq Free,6a:d6:43:22:93:0b,6,-87,,00:02:6f:b8:c4:1a,11,-89,Dimitri,c4:12:f5:fb:88:1c,9,-92,ishay,9c:d6:43:22:93:0a,6,-92,Pantum-AP-AE079F,3c:33:00:ae:07:9f,11,-95,
Mon Nov 06 08:42:14 GMT+02:00 2017,PRO6,32.1057133333333,35.1876933333333,573.6,1,Bezeq-n_7D80,a0:21:b7:81:7d:80,11,-86,
